#BeginHeader,62
#FormatType,NR-500\NORMAL
#FormatVersion,R4.00.00
タイトル,
ユニット番号,MASTER,UNIT1,UNIT2,UNIT3,UNIT4,UNIT5,UNIT6,UNIT7,UNIT8
ユニット種別,NR-500,(1)TH,未設定,未設定,未設定,未設定,未設定,未設定,未設定

計測モード,ノーマルモード
収集開始日時,2022/06/22 15:57:01,267000
サンプリング周期,1s
データ数,61340
保存オプション,標準

ユニット種別共通
ユニット種別名,NR-TH08共通
実サンプリング周期,1s
計測機能設定,アベレージ回数   未使用
AD積分時間,2ms(500Hz)
ｱﾝﾁｴｲﾘｱｼﾝｸﾞﾌｨﾙﾀ,***
断線検出値,***
デジタルフィルタ,***
その他,バーンアウト値   下限値
デジタルフィルタ,***
停止予測,***

トリガ条件
マニュアルトリガ,OFF
外部トリガ入力,OFF
エッジトリガ,OFF
エッジトリガ対象ユニット,なし
プリトリガ/ポストトリガ,***
ポイント数,***

チャンネル条件,
チャンネル番号,,(1)TH-CH01,(1)TH-CH02,(1)TH-CH03
波形名,,"Channel01","Channel02","Channel03"
入力レンジ,,Pt100,Pt100,K熱電対
単位,,"ﾟC","ﾟC","ﾟC"
計測機能,,アベレージ   OFF,アベレージ   OFF,アベレージ   OFF
ホールド,,OFF,OFF,OFF
エッジトリガ,,未使用,未使用,未使用
トリガレベル,,,,
ヒステリシス,,,,
スムージング,,OFF,OFF,OFF
ポイント数,,,,
スケーリング,,OFF,OFF,OFF
2022/06/22 15:59:20,267000,32.62,-21.30,-11.60
2022/06/22 15:59:21,267000,32.62,-21.30,-11.55
2022/06/22 15:59:22,267000,32.62,-21.30,-11.55
2022/06/22 15:59:23,267000,32.62,-21.30,-11.50
2022/06/22 15:59:24,267000,32.62,-21.30,-11.50
2022/06/22 15:59:25,267000,32.60,-21.32,-11.45
2022/06/22 15:59:26,267000,32.60,-21.32,-11.45
2022/06/22 15:59:27,267000,32.60,-21.32,-11.40
2022/06/22 15:59:28,267000,32.60,-21.32,-11.40
2022/06/22 15:59:29,267000,32.60,-21.32,-11.35
2022/06/22 15:59:30,267000,32.60,-21.32,-11.35
2022/06/22 15:59:31,267000,32.58,-21.32,-11.30
2022/06/22 15:59:32,267000,32.58,-21.32,-11.30
2022/06/22 15:59:33,267000,32.58,-21.32,-11.25
2022/06/22 15:59:34,267000,32.58,-21.32,-11.25
2022/06/22 15:59:35,267000,32.58,-21.32,-11.20
2022/06/22 15:59:36,267000,32.56,-21.32,-11.20
2022/06/22 15:59:37,267000,32.56,-21.32,-11.15
2022/06/22 15:59:38,267000,32.54,-21.34,-11.15
2022/06/22 15:59:39,267000,32.54,-21.34,-11.10
2022/06/22 15:59:40,267000,32.54,-21.34,-11.10
2022/06/22 15:59:41,267000,32.52,-21.34,-11.05
2022/06/22 15:59:42,267000,32.52,-21.34,-11.00
2022/06/22 15:59:43,267000,32.50,-21.34,-11.00
2022/06/22 15:59:44,267000,32.50,-21.34,-11.00
2022/06/22 15:59:45,267000,32.48,-21.34,-10.95
2022/06/22 15:59:46,267000,32.48,-21.34,-10.95
2022/06/22 15:59:47,267000,32.46,-21.34,-10.90
2022/06/22 15:59:48,267000,32.46,-21.34,-10.85
2022/06/22 15:59:49,267000,32.44,-21.34,-10.85
2022/06/22 15:59:50,267000,32.42,-21.34,-10.80
2022/06/22 15:59:51,267000,32.42,-21.34,-10.75
2022/06/22 15:59:52,267000,32.40,-21.32,-10.75
2022/06/22 15:59:53,267000,32.40,-21.32,-10.70
2022/06/22 15:59:54,267000,32.40,-21.32,-10.65
2022/06/22 15:59:55,267000,32.40,-21.32,-10.65
2022/06/22 15:59:56,267000,32.40,-21.30,-10.55
2022/06/22 15:59:57,267000,32.40,-21.30,-10.55
2022/06/22 15:59:58,267000,32.40,-21.30,-10.50
2022/06/22 15:59:59,267000,32.40,-21.30,-10.40
2022/06/22 16:00:00,267000,32.40,-21.30,-9.45
2022/06/22 16:00:01,267000,32.40,-21.28,-9.55
2022/06/22 16:00:02,267000,32.40,-21.28,-9.65
2022/06/22 16:00:03,267000,32.42,-21.28,-9.65
2022/06/22 16:00:04,267000,32.42,-21.28,-9.70
2022/06/22 16:00:05,267000,32.44,-21.28,-9.70
2022/06/22 16:00:06,267000,32.44,-21.28,-9.70
2022/06/22 16:00:07,267000,32.46,-21.28,-9.70
2022/06/22 16:00:08,267000,32.48,-21.30,-9.65
2022/06/22 16:00:09,267000,32.48,-21.30,-9.65
2022/06/22 16:00:10,267000,32.50,-21.30,-9.60
2022/06/22 16:00:11,267000,32.50,-21.30,-9.60
2022/06/22 16:00:12,267000,32.52,-21.32,-9.60
2022/06/22 16:00:13,267000,32.50,-21.32,-9.60
2022/06/22 16:00:14,267000,32.50,-21.32,-9.60
2022/06/22 16:00:15,267000,32.50,-21.34,-9.55
2022/06/22 16:00:16,267000,32.48,-21.34,-9.55
2022/06/22 16:00:17,267000,32.48,-21.34,-9.50
2022/06/22 16:00:18,267000,32.46,-21.36,-9.45
2022/06/22 16:00:19,267000,32.44,-21.36,-9.40
2022/06/22 16:00:20,267000,32.42,-21.38,-9.40
2022/06/22 16:00:21,267000,32.40,-21.38,-9.35
2022/06/22 16:00:22,267000,32.40,-21.38,-9.30
2022/06/22 16:00:23,267000,32.38,-21.38,-9.30
2022/06/22 16:00:24,267000,32.38,-21.38,-9.30
2022/06/22 16:00:25,267000,32.36,-21.36,-9.25
2022/06/22 16:00:26,267000,32.36,-21.34,-9.20
2022/06/22 16:00:27,267000,32.32,-21.32,-9.15
2022/06/22 16:00:28,267000,32.32,-21.32,-9.15
2022/06/22 16:00:29,267000,32.32,-21.32,-9.10
2022/06/22 16:00:30,267000,32.32,-21.32,-9.05
2022/06/22 16:00:31,267000,32.32,-21.30,-9.05
2022/06/22 16:00:32,267000,32.30,-21.30,-9.00
2022/06/22 16:00:33,267000,32.30,-21.30,-8.95
2022/06/22 16:00:34,267000,32.30,-21.30,-8.90
2022/06/22 16:00:35,267000,32.30,-21.30,-8.85
2022/06/22 16:00:36,267000,32.30,-21.28,-8.80
2022/06/22 16:00:37,267000,32.32,-21.28,-8.75
2022/06/22 16:00:38,267000,32.32,-21.28,-8.65
2022/06/22 16:00:39,267000,32.32,-21.28,-8.60
2022/06/22 16:00:40,267000,32.32,-21.28,-8.50
2022/06/22 16:00:41,267000,32.32,-21.28,-8.50
2022/06/22 16:00:42,267000,32.32,-21.28,-8.40
2022/06/22 16:00:43,267000,32.32,-21.26,-8.35
2022/06/22 16:00:44,267000,32.32,-21.28,-8.25
2022/06/22 16:00:45,267000,32.32,-21.28,-8.20
2022/06/22 16:00:46,267000,32.34,-21.28,-8.15
2022/06/22 16:00:47,267000,32.34,-21.28,-8.10
2022/06/22 16:00:48,267000,32.34,-21.28,-8.05
2022/06/22 16:00:49,267000,32.34,-21.28,-7.95
2022/06/22 16:00:50,267000,32.34,-21.28,-7.90
2022/06/22 16:00:51,267000,32.34,-21.28,-7.85
2022/06/22 16:00:52,267000,32.34,-21.40,-7.80
2022/06/22 16:00:53,267000,32.32,-21.40,-7.75
2022/06/22 16:00:54,267000,32.34,-21.40,-7.70
2022/06/22 16:00:55,267000,32.34,-21.40,-7.60
2022/06/22 16:00:56,267000,32.34,-21.40,-7.60
2022/06/22 16:00:57,267000,32.34,-21.40,-7.50
2022/06/22 16:00:58,267000,32.34,-21.42,-7.45
2022/06/22 16:00:59,267000,32.34,-21.44,-7.40
2022/06/22 16:01:00,267000,32.34,-21.46,-7.35
2022/06/22 16:01:01,267000,32.36,-21.46,-7.35
2022/06/22 16:01:02,267000,32.36,-21.46,-7.25
2022/06/22 16:01:03,267000,32.36,-21.38,-7.15
2022/06/22 16:01:04,267000,32.36,-21.38,-7.05
2022/06/22 16:01:05,267000,32.36,-21.38,-7.00
2022/06/22 16:01:06,267000,32.36,-21.38,-7.00
2022/06/22 16:01:07,267000,32.36,-21.40,-6.95
2022/06/22 16:01:08,267000,32.36,-21.38,-6.85
2022/06/22 16:01:09,267000,32.34,-21.38,-6.80
2022/06/22 16:01:10,267000,32.36,-21.36,-6.75
2022/06/22 16:01:11,267000,32.36,-21.36,-6.70
2022/06/22 16:01:12,267000,32.36,-21.36,-6.65
2022/06/22 16:01:13,267000,32.36,-21.36,-6.65
2022/06/22 16:01:14,267000,32.36,-21.36,-6.65
2022/06/22 16:01:15,267000,32.36,-21.36,-6.55
2022/06/22 16:01:16,267000,32.36,-21.36,-6.50
2022/06/22 16:01:17,267000,32.36,-21.36,-6.45
2022/06/22 16:01:18,267000,32.36,-21.36,-6.45
2022/06/22 16:01:19,267000,32.36,-21.36,-6.40
2022/06/22 16:01:20,267000,32.36,-21.36,-6.35
2022/06/22 16:01:21,267000,32.36,-21.36,-6.30
2022/06/22 16:01:22,267000,32.36,-21.36,-6.20
2022/06/22 16:01:23,267000,32.36,-21.36,-6.15
2022/06/22 16:01:24,267000,32.34,-21.36,-6.10
2022/06/22 16:01:25,267000,32.34,-21.38,-6.05
2022/06/22 16:01:26,267000,32.34,-21.38,-6.00
2022/06/22 16:01:27,267000,32.34,-21.34,-5.95
2022/06/22 16:01:28,267000,32.34,-21.34,-5.90
2022/06/22 16:01:29,267000,32.32,-21.38,-5.85
2022/06/22 16:01:30,267000,32.32,-21.36,-5.80
2022/06/22 16:01:31,267000,32.32,-21.36,-5.75
2022/06/22 16:01:32,267000,32.30,-21.36,-5.75
2022/06/22 16:01:33,267000,32.32,-21.34,-5.70
2022/06/22 16:01:34,267000,32.32,-21.34,-5.65
2022/06/22 16:01:35,267000,32.30,-21.36,-5.60
2022/06/22 16:01:36,267000,32.30,-21.36,-5.60
2022/06/22 16:01:37,267000,32.32,-21.34,-5.55
2022/06/22 16:01:38,267000,32.32,-21.34,-5.50
2022/06/22 16:01:39,267000,32.32,-21.34,-5.45
2022/06/22 16:01:40,267000,32.32,-21.34,-5.40
